23.828339,0.6,0.00803382,0.4,0.4,0.004588306
131.779999,0.6,0.00803382,0.4,0.4,0.008109577
25.24,0.6,0.00803382,0.4,0.6,0.00823263
20.799999,0.6,0.00803382,0.4,0.6,0.019087729
15.2,0.6,0.00803382,0.4,0.6,0.025338006
30.860001,0.6,0.00803382,0.4,0.4,0.010393538
30.719999,0.4,0.007837124,0.533333333,0.4,0.018444494
127.610001,0.4,0.007837124,0.533333333,0.4,0.01110256
291.911407,0.4,0.007837124,0.533333333,0.4,0.011592703
23.955496,0.4,0.007837124,0.533333333,0.6,0.005047111
134.139999,0.4,0.007837124,0.533333333,0.6,0.009597288
25.33,0.4,0.007837124,0.533333333,0.6,0.008864738
21.049999,0.4,0.007837124,0.533333333,0.6,0.020339382
14.75,0.4,0.007837124,0.533333333,0.6,0.027528786
31.1,0.4,0.007837124,0.533333333,0.6,0.009404911
30.247143,0.4,0.006372512,0.511111111,0.4,0.019247982
125.779999,0.4,0.006372512,0.511111111,0.4,0.009427664
288.329681,0.4,0.006372512,0.511111111,0.4,0.010509884
23.710264,0.4,0.006372512,0.511111111,0.6,0.005339779
130.25,0.4,0.006372512,0.511111111,0.4,0.01380622
25.059999,0.4,0.006372512,0.511111111,0.6,0.009943531
21.08,0.4,0.006372512,0.511111111,0.8,0.017378604
14.35,0.4,0.006372512,0.511111111,0.4,0.02608117
30.59,0.4,0.006372512,0.511111111,0.6,0.011363214
29.724285,0.2,0.014099557,0.422222222,0.2,0.019884119
126.620003,0.2,0.014099557,0.422222222,0.4,0.007999295
289.606384,0.2,0.014099557,0.422222222,0.6,0.010247248
23.292461,0.2,0.014099557,0.422222222,0.4,0.007901907
129,0.2,0.014099557,0.422222222,0.4,0.015296521
24.83,0.2,0.014099557,0.422222222,0.4,0.009824721
20.84,0.2,0.014099557,0.422222222,0.6,0.016259254
13.59,0.2,0.014099557,0.422222222,0.4,0.036673504
30.01,0.2,0.014099557,0.422222222,0.4,0.013292981
28.25,0,0.019449376,0.288888889,0.2,0.028645531
121.43,0,0.019449376,0.288888889,0.4,0.013470694
273.227905,0,0.019449376,0.288888889,0.4,0.020617864
22.384195,0,0.019449376,0.288888889,0.2,0.01459004
125.5,0,0.019449376,0.288888889,0.2,0.017528526
24.15,0,0.019449376,0.288888889,0.2,0.010947119
19.91,0,0.019449376,0.288888889,0.4,0.020222556
14.05,0,0.019449376,0.288888889,0.4,0.030298311
28.959999,0,0.019449376,0.288888889,0.2,0.016270893
29.01,0.2,0.018669539,0.4,0.4,0.030683656
120.309998,0.2,0.018669539,0.4,0.4,0.014985583
268.255249,0.2,0.018669539,0.4,0.4,0.020917955
22.733879,0.2,0.018669539,0.4,0.4,0.017562091
126.120003,0.2,0.018669539,0.4,0.4,0.017715431
24.030001,0.2,0.018669539,0.4,0.2,0.011151634
20.32,0.2,0.018669539,0.4,0.6,0.018009609
14.15,0.2,0.018669539,0.4,0.4,0.030130287
29.32,0.2,0.018669539,0.4,0.4,0.018111106
29.42,0.2,0.021096705,0.288888889,0.4,0.024662605
119.480003,0.2,0.021096705,0.288888889,0.2,0.015625998
269.457428,0.2,0.021096705,0.288888889,0.4,0.01918665
22.588556,0.2,0.021096705,0.288888889,0.2,0.017773286
125.75,0.2,0.021096705,0.288888889,0.2,0.014720452
23.879999,0.2,0.021096705,0.288888889,0,0.011686936
20,0.2,0.021096705,0.288888889,0.4,0.018755369
13.45,0.2,0.021096705,0.288888889,0.4,0.034103227
29.5,0.2,0.021096705,0.288888889,0.4,0.017783531
29.697144,0.4,0.021872062,0.377777778,0.6,0.023468167
122.75,0.4,0.021872062,0.377777778,0.4,0.018231596
269.298462,0.4,0.021872062,0.377777778,0.4,0.016850658
22.456858,0.4,0.021872062,0.377777778,0.2,0.016891949
126.330002,0.4,0.021872062,0.377777778,0.4,0.009843011
23.860001,0.4,0.021872062,0.377777778,0,0.009722556
20.24,0.4,0.021872062,0.377777778,0.4,0.020870324
13.16,0.4,0.021872062,0.377777778,0.4,0.032991766
29.67,0.4,0.021872062,0.377777778,0.6,0.015656331
28.469999,0.4,0.013437244,0.355555556,0.6,0.028275326
126.029999,0.4,0.013437244,0.355555556,0.4,0.022240118
265.418701,0.4,0.013437244,0.355555556,0.2,0.018846456
21.702997,0.4,0.013437244,0.355555556,0.2,0.020081571
123.75,0.4,0.013437244,0.355555556,0.4,0.012008169
23.469999,0.4,0.013437244,0.355555556,0,0.011156055
19.92,0.4,0.013437244,0.355555556,0.4,0.021755339
13.07,0.4,0.013437244,0.355555556,0.4,0.023767213
29.16,0.4,0.013437244,0.355555556,0.6,0.015302058
27.437143,0.4,0.009536416,0.355555556,0.6,0.025611342
125.410004,0.4,0.009536416,0.355555556,0.4,0.015026241
263.257751,0.4,0.009536416,0.355555556,0.2,0.009163934
21.376022,0.4,0.009536416,0.355555556,0.2,0.015295952
122.389999,0.4,0.009536416,0.355555556,0.4,0.008779794
23.059999,0.4,0.009536416,0.355555556,0,0.009172632
19.4,0.4,0.009536416,0.355555556,0.4,0.018051079
13.7,0.4,0.009536416,0.355555556,0.4,0.026637927
28.18,0.4,0.009536416,0.355555556,0.6,0.01502592
27.818571,0.4,0.014207798,0.4,0.6,0.023011188
118.870003,0.4,0.014207798,0.4,0.4,0.023611345
264.787811,0.4,0.014207798,0.4,0.4,0.006686406
21.721163,0.4,0.014207798,0.4,0.2,0.015400804
124.669998,0.4,0.014207798,0.4,0.4,0.011517534
23.219999,0.4,0.014207798,0.4,0.2,0.009566536
19.610001,0.4,0.014207798,0.4,0.4,0.016097504
13.84,0.4,0.014207798,0.4,0.4,0.027258235
28.41,0.4,0.014207798,0.4,0.6,0.014172089
27.98,0.6,0.013220245,0.488888889,0.6,0.021345161
118.120003,0.6,0.013220245,0.488888889,0.4,0.023493467
263.843964,0.6,0.013220245,0.488888889,0.2,0.006503019
22.066303,0.6,0.013220245,0.488888889,0.4,0.017300247
125.529999,0.6,0.013220245,0.488888889,0.6,0.01231043
23.76,0.6,0.013220245,0.488888889,0.4,0.012969252
19.91,0.6,0.013220245,0.488888889,0.6,0.016007551
13.96,0.6,0.013220245,0.488888889,0.6,0.019098346
28.459999,0.6,0.013220245,0.488888889,0.6,0.01329624
28.461428,0.6,0.015624649,0.533333333,0.6,0.022902338
119.099998,0.6,0.015624649,0.533333333,0.4,0.019679074
268.662598,0.6,0.015624649,0.533333333,0.4,0.010037668
22.129883,0.6,0.015624649,0.533333333,0.6,0.016710451
125.660004,0.6,0.015624649,0.533333333,0.6,0.011595092
23.75,0.6,0.015624649,0.533333333,0.4,0.012885939
19.68,0.6,0.015624649,0.533333333,0.4,0.015917948
14.45,0.6,0.015624649,0.533333333,0.8,0.021806136
28.629999,0.6,0.015624649,0.533333333,0.6,0.013338357
27.435715,0.6,0.021770944,0.511111111,0.6,0.021845682
115.940002,0.6,0.021770944,0.511111111,0.2,0.019641339
261.687958,0.6,0.021770944,0.511111111,0.4,0.012348403
21.357857,0.6,0.021770944,0.511111111,0.6,0.016973817
123,0.6,0.021770944,0.511111111,0.6,0.011744201
23.110001,0.6,0.021770944,0.511111111,0.4,0.015006318
19.02,0.6,0.021770944,0.511111111,0.4,0.019463209
14.15,0.6,0.021770944,0.511111111,0.8,0.024590604
27.84,0.6,0.021770944,0.511111111,0.6,0.015419221
27.922857,0.8,0.023822722,0.666666667,0.8,0.018141084
117.389999,0.8,0.023822722,0.666666667,0.4,0.021158742
263.928406,0.8,0.023822722,0.666666667,0.6,0.012432375
21.489555,0.8,0.023822722,0.666666667,0.8,0.01519389
123.519997,0.8,0.023822722,0.666666667,0.8,0.010391743
23.549999,0.8,0.023822722,0.666666667,0.6,0.015320354
19.469999,0.8,0.023822722,0.666666667,0.6,0.018974176
13.02,0.8,0.023822722,0.666666667,0.6,0.030921938
28.02,0.8,0.023822722,0.666666667,0.8,0.009990788
27.731428,0.6,0.027021013,0.555555556,0.6,0.016731835
116.830002,0.6,0.027021013,0.555555556,0.4,0.01168303
265.011353,0.6,0.027021013,0.555555556,0.6,0.012090608
21.612171,0.6,0.027021013,0.555555556,0.8,0.013105823
121.879997,0.6,0.027021013,0.555555556,0.6,0.00932139
23.120001,0.6,0.027021013,0.555555556,0.4,0.017584458
19.35,0.6,0.027021013,0.555555556,0.4,0.018041873
13.39,0.6,0.027021013,0.555555556,0.6,0.034561706
27.719999,0.6,0.027021013,0.555555556,0.6,0.010499759
28.027143,0.6,0.026945843,0.577777778,0.6,0.017703957
118.029999,0.6,0.026945843,0.577777778,0.6,0.012475409
266.486755,0.6,0.026945843,0.577777778,0.8,0.012491163
21.852861,0.6,0.026945843,0.577777778,0.8,0.012155265
123.209999,0.6,0.026945843,0.577777778,0.6,0.010124224
23.51,0.6,0.026945843,0.577777778,0.4,0.01630698
19.65,0.6,0.026945843,0.577777778,0.4,0.018082995
13.37,0.6,0.026945843,0.577777778,0.4,0.033126332
28.01,0.6,0.026945843,0.577777778,0.6,0.012240137
27.874287,0.4,0.022987809,0.444444444,0.4,0.015353499
117.360001,0.4,0.022987809,0.444444444,0.4,0.01195139
265.498199,0.4,0.022987809,0.444444444,0.6,0.009580441
21.807447,0.4,0.022987809,0.444444444,0.6,0.011994636
122.809998,0.4,0.022987809,0.444444444,0.4,0.010566394
23.110001,0.4,0.022987809,0.444444444,0.4,0.019625603
19.690001,0.4,0.022987809,0.444444444,0.6,0.016179733
13.05,0.4,0.022987809,0.444444444,0.2,0.030893111
27.99,0.4,0.022987809,0.444444444,0.4,0.011188284
28.381428,0.6,0.016305954,0.644444444,0.6,0.011784531
120.089996,0.6,0.016305954,0.644444444,0.6,0.011297274
266.466888,0.6,0.016305954,0.644444444,0.8,0.005118037
22.079927,0.6,0.016305954,0.644444444,0.8,0.007516373
123.730003,0.6,0.016305954,0.644444444,0.6,0.007830999
23.35,0.6,0.016305954,0.644444444,0.6,0.016313152
20.059999,0.6,0.016305954,0.644444444,0.8,0.013230649
13.1,0.6,0.016305954,0.644444444,0.4,0.027507145
28.120001,0.6,0.016305954,0.644444444,0.6,0.006598514
28.625713,0.6,0.013055659,0.577777778,0.6,0.009954821
119.660004,0.6,0.013055659,0.577777778,0.4,0.009512102
264.837494,0.6,0.013055659,0.577777778,0.6,0.004628694
22.007267,0.6,0.013055659,0.577777778,0.6,0.006941276
124,0.6,0.013055659,0.577777778,0.6,0.007421905
23.41,0.6,0.013055659,0.577777778,0.6,0.013019213
20.43,0.6,0.013055659,0.577777778,0.8,0.012187741
13.13,0.6,0.013055659,0.577777778,0.6,0.011993429
27.93,0.6,0.013055659,0.577777778,0.4,0.006656769
29.057142,0.8,0.007919997,0.688888889,0.8,0.011597969
117.529999,0.8,0.007919997,0.688888889,0.4,0.012118118
268.901062,0.8,0.007919997,0.688888889,0.6,0.006876782
22.452316,0.8,0.007919997,0.688888889,0.6,0.009844672
125.230003,0.8,0.007919997,0.688888889,0.8,0.00675034
23.809999,0.8,0.007919997,0.688888889,0.8,0.01278476
20.719999,0.8,0.007919997,0.688888889,1,0.013794038
13.35,0.8,0.007919997,0.688888889,0.6,0.00966097
28.35,0.8,0.007919997,0.688888889,0.6,0.007522953
28.935715,0.8,0.006473569,0.6,0.6,0.010301043
116.309998,0.8,0.006473569,0.6,0.2,0.012139923
267.366028,0.8,0.006473569,0.6,0.4,0.006905028
22.761126,0.8,0.006473569,0.6,0.6,0.010368123
126.330002,0.8,0.006473569,0.6,0.8,0.006324628
24.18,0.8,0.006473569,0.6,0.8,0.012519012
20.66,0.8,0.006473569,0.6,0.8,0.011272404
13.35,0.8,0.006473569,0.6,0.6,0.009362239
28.59,0.8,0.006473569,0.6,0.6,0.007123715
28.99,1,0.00569558,0.777777778,0.8,0.009585483
118.080002,1,0.00569558,0.777777778,0.4,0.014048219
269.854858,1,0.00569558,0.777777778,0.6,0.008024851
23.074478,1,0.00569558,0.777777778,0.8,0.012705885
127.809998,1,0.00569558,0.777777778,1,0.008018392
24.52,1,0.00569558,0.777777778,1,0.011928455
20.84,1,0.00569558,0.777777778,0.8,0.012607767
13.79,1,0.00569558,0.777777778,0.8,0.011167163
28.969999,1,0.00569558,0.777777778,0.8,0.009639174
28.809999,1,0.005247146,0.577777778,0.6,0.007188525
117.519997,1,0.005247146,0.577777778,0.2,0.010344394
268.632813,1,0.005247146,0.577777778,0.4,0.008200842
23.065395,1,0.005247146,0.577777778,0.6,0.01028565
127.190002,1,0.005247146,0.577777778,0.8,0.007490318
24.32,1,0.005247146,0.577777778,0.8,0.011482762
20.82,1,0.005247146,0.577777778,0.6,0.009041473
13.78,1,0.005247146,0.577777778,0.6,0.010545913
28.77,1,0.005247146,0.577777778,0.6,0.010090996
28.631428,0.8,0.004777952,0.555555556,0.4,0.006706728
118.010002,0.8,0.004777952,0.555555556,0.4,0.010462187
269.64621,0.8,0.004777952,0.555555556,0.6,0.007732365
22.960945,0.8,0.004777952,0.555555556,0.6,0.010533181
126.849998,0.8,0.004777952,0.555555556,0.6,0.007588528
24.809999,0.8,0.004777952,0.555555556,0.8,0.014998441
20.870001,0.8,0.004777952,0.555555556,0.6,0.005832847
13.76,0.8,0.004777952,0.555555556,0.4,0.010378173
28.73,0.8,0.004777952,0.555555556,0.6,0.009017705
28.151428,0.6,0.002906288,0.4,0.2,0.007045411
117.239998,0.6,0.002906288,0.4,0.4,0.008207073
265.806183,0.6,0.002906288,0.4,0.4,0.007511836
22.761126,0.6,0.002906288,0.4,0.4,0.008229129
126.459999,0.6,0.002906288,0.4,0.4,0.006219551
24.48,0.6,0.002906288,0.4,0.6,0.014241316
20.389999,0.6,0.002906288,0.4,0.4,0.007593817
13.81,0.6,0.002906288,0.4,0.4,0.007753813
28.33,0.6,0.002906288,0.4,0.4,0.008794732
28.665714,0.6,0.00442599,0.466666667,0.4,0.009863342
119.720001,0.6,0.00442599,0.466666667,0.6,0.010361649
264.017822,0.6,0.00442599,0.466666667,0.4,0.00771574
23.065395,0.6,0.00442599,0.466666667,0.4,0.008151907
127.589996,0.6,0.00442599,0.466666667,0.4,0.006249906
24.77,0.6,0.00442599,0.466666667,0.6,0.013502651
20.700001,0.6,0.00442599,0.466666667,0.6,0.010055402
13.66,0.6,0.00442599,0.466666667,0.4,0.009926152
28.629999,0.6,0.00442599,0.466666667,0.4,0.009219499
28.857143,0.6,0.004747865,0.333333333,0.4,0.010823726
118.199997,0.6,0.004747865,0.333333333,0.4,0.009857316
261.514099,0.6,0.004747865,0.333333333,0.2,0.007750631
23.124432,0.6,0.004747865,0.333333333,0.4,0.00591042
127.07,0.6,0.004747865,0.333333333,0.2,0.004721948
24.870001,0.6,0.004747865,0.333333333,0.6,0.011497846
20.629999,0.6,0.004747865,0.333333333,0.4,0.008989252
13.3,0.6,0.004747865,0.333333333,0.2,0.008605255
28.6,0.6,0.004747865,0.333333333,0.2,0.006770798
29.231428,0.4,0.004961454,0.444444444,0.6,0.012175966
118.400002,0.4,0.004961454,0.444444444,0.6,0.009247216
261.697906,0.4,0.004961454,0.444444444,0.4,0.006985497
23.065395,0.4,0.004961454,0.444444444,0.4,0.006342295
127.160004,0.4,0.004961454,0.444444444,0.4,0.003893424
24.65,0.4,0.004961454,0.444444444,0.6,0.011635732
20.530001,0.4,0.004961454,0.444444444,0.4,0.009766757
13,0.4,0.004961454,0.444444444,0.2,0.012971501
28.67,0.4,0.004961454,0.444444444,0.4,0.005879576
29.855715,0.6,0.005712952,0.555555556,0.8,0.015207662
124.540001,0.6,0.005712952,0.555555556,0.6,0.018784927
264.623871,0.6,0.005712952,0.555555556,0.4,0.008467152
23.405994,0.6,0.005712952,0.555555556,0.6,0.008389943
128.570007,0.6,0.005712952,0.555555556,0.6,0.005576468
24.74,0.6,0.005712952,0.555555556,0.6,0.008336358
20.870001,0.6,0.005712952,0.555555556,0.4,0.012598665
13.55,0.6,0.005712952,0.555555556,0.4,0.021142764
29.02,0.6,0.005712952,0.555555556,0.6,0.008043085
29.835714,0.8,0.009528799,0.577777778,0.8,0.011988687
125.529999,0.8,0.009528799,0.577777778,0.8,0.019069793
268.78183,0.8,0.009528799,0.577777778,0.6,0.008761498
23.21526,0.8,0.009528799,0.577777778,0.6,0.008279218
127.419998,0.8,0.009528799,0.577777778,0.6,0.006750493
24.58,0.8,0.009528799,0.577777778,0.6,0.0069696
20.700001,0.8,0.009528799,0.577777778,0.4,0.009627875
13.38,0.8,0.009528799,0.577777778,0.2,0.022925244
28.459999,0.8,0.009528799,0.577777778,0.6,0.009117954
29.904285,0.8,0.009767489,0.488888889,0.8,0.008794633
125.889999,0.8,0.009767489,0.488888889,0.8,0.015412718
270.898071,0.8,0.009767489,0.488888889,0.8,0.008990576
23.206177,0.8,0.009767489,0.488888889,0.4,0.005683884
126.879997,0.8,0.009767489,0.488888889,0.4,0.005810963
24.5,0.8,0.009767489,0.488888889,0.4,0.005251255
20.52,0.8,0.009767489,0.488888889,0.2,0.008326289
13.12,0.8,0.009767489,0.488888889,0.2,0.024639303
28.459999,0.8,0.009767489,0.488888889,0.4,0.007000065
30.101429,0.8,0.01220409,0.577777778,0.8,0.008777537
128.529999,0.8,0.01220409,0.577777778,1,0.017067591
275.503113,0.8,0.01220409,0.577777778,1,0.010493778
23.39237,0.8,0.01220409,0.577777778,0.4,0.006776659
126.720001,0.8,0.01220409,0.577777778,0.4,0.005248059
24.76,0.8,0.01220409,0.577777778,0.4,0.006566268
20.530001,0.8,0.01220409,0.577777778,0.4,0.007747417
13.02,0.8,0.01220409,0.577777778,0.2,0.02089283
28.629999,0.8,0.01220409,0.577777778,0.6,0.00798516
31.278572,1,0.014611038,0.644444444,0.8,0.01400466
128.910004,1,0.014611038,0.644444444,1,0.017320482
280.282043,1,0.014611038,0.644444444,1,0.013822445
23.628519,1,0.014611038,0.644444444,0.6,0.008285082
127.25,1,0.014611038,0.644444444,0.4,0.005942887
24.950001,1,0.014611038,0.644444444,0.6,0.006331801
20.790001,1,0.014611038,0.644444444,0.6,0.009310853
13.34,1,0.014611038,0.644444444,0.4,0.021297066
28.59,1,0.014611038,0.644444444,0.4,0.00777507
31.297142,1,0.013185415,0.533333333,0.8,0.009852058
130.110001,1,0.013185415,0.533333333,1,0.008810622
279.422638,1,0.013185415,0.533333333,0.8,0.012199548
23.492279,1,0.013185415,0.533333333,0.4,0.006484931
126.410004,1,0.013185415,0.533333333,0.2,0.005045433
24.700001,1,0.013185415,0.533333333,0.4,0.007605586
20.77,1,0.013185415,0.533333333,0.4,0.006191037
13.77,1,0.013185415,0.533333333,0.4,0.019282304
28.629999,1,0.013185415,0.533333333,0.4,0.005613305
31.860001,1,0.00919538,0.6,1,0.013314945
128.820007,1,0.00919538,0.6,0.8,0.009203703
278.285034,1,0.00919538,0.6,0.6,0.009871259
23.5604,1,0.00919538,0.6,0.6,0.005435087
125.550003,1,0.00919538,0.6,0.2,0.004617164
24.879999,1,0.00919538,0.6,0.6,0.007769608
20.940001,1,0.00919538,0.6,0.6,0.00619889
13.68,1,0.00919538,0.6,0.4,0.018080269
28.799999,1,0.00919538,0.6,0.6,0.002941456
32.119999,1,0.007916123,0.688888889,1,0.014487416
130.509995,1,0.007916123,0.688888889,0.8,0.011253932
286.362488,1,0.007916123,0.688888889,0.6,0.014101734
23.514986,1,0.007916123,0.688888889,0.6,0.005742348
125.620003,1,0.007916123,0.688888889,0.4,0.003881081
24.870001,1,0.007916123,0.688888889,0.6,0.007199042
21.190001,1,0.007916123,0.688888889,0.8,0.006847525
13.76,1,0.007916123,0.688888889,0.6,0.015363462
28.969999,1,0.007916123,0.688888889,0.8,0.004122012
32.214287,1,0.004924667,0.733333333,1,0.013756014
133.580002,1,0.004924667,0.733333333,0.8,0.011764426
288.692322,1,0.004924667,0.733333333,0.6,0.012329093
23.623978,1,0.004924667,0.733333333,0.6,0.005064664
127.599998,1,0.004924667,0.733333333,0.6,0.006781237
25.139999,1,0.004924667,0.733333333,0.6,0.007247867
21.25,1,0.004924667,0.733333333,0.8,0.007316344
14.05,1,0.004924667,0.733333333,0.8,0.018054188
29.18,1,0.004924667,0.733333333,0.8,0.004377135
32.371429,1,0.002682089,0.666666667,1,0.006910442
131.820007,1,0.002682089,0.666666667,0.6,0.013808234
287.897491,1,0.002682089,0.666666667,0.4,0.009410497
23.778383,1,0.002682089,0.666666667,0.6,0.004352827
127.940002,1,0.002682089,0.666666667,0.6,0.00647767
25.049999,1,0.002682089,0.666666667,0.4,0.006429116
21.27,1,0.002682089,0.666666667,0.8,0.004971701
13.88,1,0.002682089,0.666666667,0.6,0.015558602
29.27,1,0.002682089,0.666666667,1,0.004714576
31.977142,0.8,0.002479723,0.644444444,0.8,0.009227721
131.130005,0.8,0.002479723,0.644444444,0.4,0.01299336
279.770355,0.8,0.002479723,0.644444444,0.4,0.014443108
23.805632,0.8,0.002479723,0.644444444,0.8,0.003428836
127.830002,0.8,0.002479723,0.644444444,0.6,0.005329396
25.280001,0.8,0.002479723,0.644444444,0.6,0.006261452
21.17,0.8,0.002479723,0.644444444,0.8,0.005719583
13.58,0.8,0.002479723,0.644444444,0.4,0.013434592
29.290001,0.8,0.002479723,0.644444444,1,0.00457143
32.064285,0.6,0.001978381,0.688888889,0.8,0.006175882
131.789993,0.6,0.001978381,0.688888889,0.6,0.012017048
280.773834,0.6,0.001978381,0.688888889,0.6,0.014346213
23.773842,0.6,0.001978381,0.688888889,0.6,0.003115971
128.669998,0.6,0.001978381,0.688888889,0.8,0.005282982
25.209999,0.6,0.001978381,0.688888889,0.4,0.005357791
22.01,0.6,0.001978381,0.688888889,0.8,0.012018355
13.61,0.6,0.001978381,0.688888889,0.6,0.012569229
29.370001,0.6,0.001978381,0.688888889,1,0.003930126
32.017143,0.6,0.003851503,0.644444444,0.6,0.004837801
131.339996,0.6,0.003851503,0.644444444,0.4,0.01007615
280.952667,0.6,0.003851503,0.644444444,0.6,0.008668433
23.719347,0.6,0.003851503,0.644444444,0.6,0.003188905
127.760002,0.6,0.003851503,0.644444444,0.6,0.006585938
25.469999,0.6,0.003851503,0.644444444,0.6,0.007340095
22.24,0.6,0.003851503,0.644444444,0.8,0.011720539
13.82,0.6,0.003851503,0.644444444,0.6,0.014485604
29.629999,0.6,0.003851503,0.644444444,1,0.004520071
32.092857,0.6,0.005798964,0.577777778,0.6,0.004723662
132.759995,0.6,0.005798964,0.577777778,0.4,0.007533844
281.369965,0.6,0.005798964,0.577777778,0.6,0.0073383
23.946413,0.6,0.005798964,0.577777778,0.6,0.004176511
128.380005,0.6,0.005798964,0.577777778,0.6,0.004404156
25.379999,0.6,0.005798964,0.577777778,0.4,0.005875535
22.200001,0.6,0.005798964,0.577777778,0.6,0.011513947
13.85,0.6,0.005798964,0.577777778,0.6,0.010704641
29.610001,0.6,0.005798964,0.577777778,0.8,0.003205273
31.75,0.6,0.008100454,0.488888889,0.4,0.005884714
130.350006,0.6,0.008100454,0.488888889,0.4,0.008529322
278.190643,0.6,0.008100454,0.488888889,0.6,0.009047545
23.837421,0.6,0.008100454,0.488888889,0.4,0.003779621
127.709999,0.6,0.008100454,0.488888889,0.4,0.00491502
25.190001,0.6,0.008100454,0.488888889,0.4,0.00665677
21.99,0.6,0.008100454,0.488888889,0.4,0.013217613
13.87,0.6,0.008100454,0.488888889,0.8,0.008573521
29.59,0.6,0.008100454,0.488888889,0.6,0.002723509
32.107143,0.6,0.0100908,0.577777778,0.6,0.005698415
130.470001,0.6,0.0100908,0.577777778,0.6,0.007666549
276.94873,0.6,0.0100908,0.577777778,0.6,0.004294542
24.046322,0.6,0.0100908,0.577777778,0.4,0.005303144
127.980003,0.6,0.0100908,0.577777778,0.6,0.005165903
25.559999,0.6,0.0100908,0.577777778,0.4,0.007758085
22.24,0.6,0.0100908,0.577777778,0.6,0.014551082
13.66,0.6,0.0100908,0.577777778,0.8,0.007278873
29.6,0.6,0.0100908,0.577777778,0.6,0.002654433
32.622856,0.8,0.011141105,0.555555556,0.6,0.008365832
129.259995,0.8,0.011141105,0.555555556,0.4,0.008514774
272.726166,0.8,0.011141105,0.555555556,0.4,0.00662653
24.137148,0.8,0.011141105,0.555555556,0.6,0.00579149
129.369995,0.8,0.011141105,0.555555556,0.6,0.006023866
25.99,0.8,0.011141105,0.555555556,0.6,0.010568912
22.67,0.8,0.011141105,0.555555556,0.6,0.01048223
13.3,0.8,0.011141105,0.555555556,0.6,0.01210791
29.879999,0.8,0.011141105,0.555555556,0.6,0.004000057
32.767143,0.8,0.009050749,0.488888889,0.8,0.008956361
128.039993,0.8,0.009050749,0.488888889,0.4,0.009719546
276.864258,0.8,0.009050749,0.488888889,0.4,0.009533757
24.096275,0.8,0.009050749,0.488888889,0.6,0.005671718
128.529999,0.8,0.009050749,0.488888889,0.6,0.005907996
25.76,0.8,0.009050749,0.488888889,0.4,0.010276149
22.43,0.8,0.009050749,0.488888889,0.4,0.010509607
13.18,0.8,0.009050749,0.488888889,0.4,0.010826455
29.65,0.8,0.009050749,0.488888889,0.4,0.003769041
32.378571,0.6,0.007096031,0.511111111,0.6,0.01085512
134.729996,0.6,0.007096031,0.511111111,0.4,0.018007085
279.621338,0.6,0.007096031,0.511111111,0.4,0.011228345
24.296095,0.6,0.007096031,0.511111111,0.6,0.005415626
129.240005,0.6,0.007096031,0.511111111,0.6,0.006042231
26.040001,0.6,0.007096031,0.511111111,0.6,0.011743356
22.35,0.6,0.007096031,0.511111111,0.4,0.010863234
